"Date","Day","HPQ","GOOGL","MSFT","IBM","INTC","ADBE","AMZN","AAPL"
6/15/10 12:00 AM,14774,21.789281845092773,249.24424743652344,26.579999923706055,129.7899932861328,21.479999542236328,32.5099983215332,126.83999633789062,37.09857177734375
6/16/10 12:00 AM,14775,21.802906036376953,250.88587951660156,26.31999969482422,130.35000610351562,21.489999771118164,32.439998626708984,126.9000015258789,38.17856979370117
6/17/10 12:00 AM,14776,21.90735626220703,250.290283203125,26.3700008392334,130.97999572753906,21.520000457763672,33.119998931884766,125.88999938964844,38.83856964111328
6/18/10 12:00 AM,14777,21.789281845092773,250.2652587890625,26.440000534057617,130.14999389648438,21.399999618530273,33.52000045776367,125.83000183105469,39.15285873413086
6/21/10 12:00 AM,14780,21.57583999633789,244.52452087402344,25.950000762939453,130.64999389648438,21.190000534057617,33.130001068115234,122.55000305175781,38.5957145690918
6/22/10 12:00 AM,14781,21.239782333374023,243.3683624267578,25.770000457763672,129.3000030517578,20.979999542236328,32.7599983215332,122.30999755859375,39.121429443359375
6/23/10 12:00 AM,14782,21.29427719116211,241.26626586914062,25.309999465942383,130.11000061035156,20.809999465942383,30.3799991607666,121.44999694824219,38.709999084472656
6/24/10 12:00 AM,14783,20.840145111083984,237.78778076171875,25.0,128.19000244140625,20.31999969482422,30.260000228881836,118.33000183105469,38.42856979370117
6/25/10 12:00 AM,14784,20.853769302368164,236.5765838623047,24.530000686645508,127.12000274658203,20.030000686645508,29.850000381469727,121.0,38.099998474121094
6/28/10 12:00 AM,14787,20.92188835144043,236.27627563476562,24.309999465942383,128.97999572753906,20.360000610351562,28.719999313354492,117.80000305175781,38.32857131958008
6/29/10 12:00 AM,14788,20.118074417114258,227.35736083984375,23.309999465942383,125.08999633789062,19.790000915527344,26.899999618530273,108.61000061035156,36.5957145690918
6/30/10 12:00 AM,14789,19.65485954284668,222.69769287109375,23.010000228881836,123.4800033569336,19.450000762939453,26.43000030517578,109.26000213623047,35.932857513427734
7/1/10 12:00 AM,14790,19.477746963500977,219.9649658203125,23.15999984741211,122.56999969482422,19.25,26.65999984741211,110.95999908447266,35.49714279174805
7/2/10 12:00 AM,14791,19.441417694091797,218.49349975585938,23.270000457763672,121.86000061035156,19.200000762939453,26.729999542236328,109.13999938964844,35.27714157104492
7/6/10 12:00 AM,14795,19.604904174804688,218.2532501220703,23.81999969482422,123.45999908447266,19.479999542236328,26.34000015258789,110.05999755859375,35.51856994628906
7/7/10 12:00 AM,14796,20.417802810668945,225.32533264160156,24.299999237060547,127.0,20.139999389648438,26.790000915527344,113.43000030517578,36.952857971191406
7/8/10 12:00 AM,14797,20.65395164489746,228.50851440429688,24.40999984741211,127.97000122070312,20.100000381469727,26.850000381469727,116.22000122070312,36.869998931884766
7/9/10 12:00 AM,14798,20.54949951171875,233.97897338867188,24.270000457763672,127.95999908447266,20.239999771118164,27.200000762939453,117.26000213623047,37.08856964111328
7/12/10 12:00 AM,14801,20.74477767944336,238.1531524658203,24.829999923706055,128.6699981689453,20.56999969482422,27.09000015258789,119.51000213623047,36.755714416503906
7/13/10 12:00 AM,14802,21.239782333374023,244.8448486328125,25.1299991607666,130.47999572753906,21.010000228881836,28.110000610351562,123.6500015258789,35.97142791748047
